cliente_id,ingreso_mensual,gasto_promedio_mensual,valor_promedio_compra,frecuencia_compra,porcentaje_descuentos,tasa_recompra,antiguedad_cliente,visitas_web_mensuales,tiempo_promedio_sesion,compras_movil_pct,interacciones_app,dispositivos_registrados,cluster_A,cluster_B
1031,2927.965412893689,149.67198999326013,56.93367199009997,0.6919490821555265,41.05076739959559,13.064310386997928,6.852387364176575,4.234650783206295,4.603009595145683,10.404137140479982,27.76679591749935,5,0,0
1304,3646.263094185618,144.7245780224378,49.25443881764247,2.2162946938609283,43.401549343116834,46.559668099755406,4.943712460118215,5.865754162311309,4.561146504203052,99.99724880536408,33.126498059142065,4,0,0
1356,3887.506597135132,151.55970494538238,66.16957850363926,2.5139873193044853,14.307384221365666,29.20232623611848,7.606036457457428,10.00742947524801,7.852958661508676,60.40458943225395,24.315568898997604,5,0,0
1731,6709.303258968039,124.58149336805056,63.52811255600996,2.734453167482937,37.84403583055222,20.69894068609492,24.512951603440147,104.17098292226406,31.07659215602293,96.28936396500592,5.54517192330324,3,0,1
666,3115.115715587452,340.43303827569633,27.990090631174528,9.4241915037118,69.65892349639334,78.538305091791,43.65684459425603,54.08647465633233,13.154892358331033,56.43201810291539,30.7243387009375,2,0,0
365,7469.669818363992,1523.8721783180545,153.3089488046614,12.601679799570809,5.18357194073414,99.0774626746643,46.99503485967261,29.290116871195465,13.087622431753047,94.0552042101909,49.864931016733735,4,1,0
78,9395.786547034442,1131.6343978049686,184.01500485453263,11.85408342237567,15.37094089475122,85.95111777242577,44.24657455560213,39.97363583629552,16.302524210389734,45.37512337544688,20.04471188806513,1,1,0
28,7156.682647963213,1310.1197386762265,173.08740161061417,9.780713853096229,9.139969358474792,73.85272537177711,37.07539519775157,29.576268357523084,13.701861895121723,71.10213915049749,28.685653927809785,1,1,0
1437,3182.75449252277,124.5475754113546,41.12539390367262,0.8514055110553977,21.77393335392456,42.05359515696495,3.4590899906186845,13.779107344341334,3.492535667718022,77.80723600262304,33.84059406357654,1,0,0
526,3346.0929159639827,221.31669646174925,34.37309977219928,11.313264228658332,78.8417993249434,91.35694372918836,33.438184823291515,52.04787193551313,12.814274909603684,27.125783849861307,17.310406920565015,4,0,0
1835,5152.299513609562,149.4174446058272,78.95107914790312,2.437490321909962,38.53268421589583,61.429473234504734,16.587312337425082,141.08081727027985,34.228869719121086,43.3020359920467,12.6498674954258,4,0,1
56,8493.457538578077,1541.877709008544,191.25706489418863,8.474034364859437,11.139430086254052,90.94897530199532,21.610229937415085,35.160320161498724,11.045977361302668,31.142420290448023,1.514089244272899,5,1,0
639,1926.5341589445868,410.09793674011263,33.92850024186004,10.00600313727954,59.41980977941152,63.505365219455854,19.213227262071143,48.65150909503597,13.232043497352436,28.941270454770105,32.427119080542106,5,0,0
303,6720.665865886165,1351.6931942267663,201.5288209374303,13.465029902037656,19.22601994095477,81.0860227017076,47.21086226835686,39.644355331898495,11.53863890888115,65.44543008685253,32.86586274376661,4,1,0
719,2927.009480562881,203.2709213617823,38.76096784284792,10.779644418541135,72.23434004916751,52.66598500174565,30.20285051907917,37.48025558645281,14.210544645440844,87.43160837400774,32.5118772044741,1,0,0
625,2327.975970396884,409.44504939054144,33.57070158546324,10.294926439807742,80.85354141532953,85.17615752232419,20.61362796202527,38.49343922808068,9.129927640417383,75.48900126070173,11.516086073660563,4,0,0
8,8558.41133408876,950.8365739866358,126.85785038804543,13.024217594070914,22.08622836261156,88.4139858148386,43.52286867936597,34.91234866542827,8.164484483715725,12.530160384319654,33.271654328073865,1,1,0
804,3411.9906697687848,341.7781846030788,30.056354769215552,9.674914027440376,73.15760088508317,74.46893754863682,7.2471540130418575,32.217109100644784,13.794581029774886,25.11910834813784,14.085478094607096,3,0,0
1050,4191.340070435722,97.7925650798039,58.79078274455867,2.0460511915829924,56.647782217670446,33.90885072375372,10.326580557866537,7.988445746149983,8.49395406901471,79.62314204621109,35.45648226281448,2,0,0
337,6257.077513501647,1756.4541562888644,86.11949828612745,12.912702830888268,11.673519879815256,94.42273744080693,37.45686319940389,31.232309208094243,8.501028470481105,91.13959892356212,13.629854969475636,4,1,0
48,10702.336823165406,891.2374675175859,129.44994467482718,10.01454268128013,12.207117723082703,87.30252600815628,41.2244096375665,19.999948592454544,15.132032250542084,29.407198035443823,12.669706803375618,5,1,0
1764,3135.4241565835737,224.71394189254207,92.75550785705995,3.660909451608861,29.579909906429467,35.35760403952483,8.960724866463929,98.8465351740892,18.62477054532068,92.70584992124674,16.21322438140345,3,0,1
107,10138.134239095409,1160.18533349397,164.15691794853888,5.672101762841031,22.652779963255057,93.7027925809075,36.78281987273417,31.22518021717897,16.793670660649777,29.379231678308702,24.97183383955508,5,1,0
350,8151.338776563132,1299.8306246646334,150.52158814672265,7.058578097245828,11.361973337834964,94.42087739616493,26.639382345441582,39.25828115677985,14.352076383270145,96.67900966615106,16.13621249463464,3,1,0
1080,3416.780528181153,138.22068966050816,47.83793088919639,3.860434004033901,54.050468580820606,13.227014983738837,7.124536699766038,12.487192723363435,7.172943263887991,92.40769531159496,18.17574930691488,3,0,0
239,8570.887359733242,1080.411507282629,141.9028007781532,11.449326047649862,14.60587636615814,94.0933726698928,33.95308538930741,37.785077875379166,20.23608132410577,83.20024163721054,29.73325210983414,2,1,0
214,5891.726876116115,1492.5497091708187,161.9544647371992,17.692568699488575,9.75113667952471,88.05730835529229,33.44164461037102,37.97108586737611,18.442070183045345,46.73975647188512,14.771453885833084,1,1,0
1776,5421.132231710987,425.58609775489424,95.99577816771622,3.3991755996761626,16.782309084951688,38.34464007708303,0.0,75.64507148287956,30.3270846924471,30.382365558897504,23.05482599588018,2,0,1
1139,4527.016212877496,164.0661847904452,43.56632340063039,1.6384993857040666,57.27056663938875,68.81616318947175,8.975789732761664,10.508274393549144,3.3951740424895736,10.563042092882393,20.40866629650566,1,0,0
794,3649.324647823155,391.2186405459413,34.85065354205925,10.857851831964515,68.46139486358047,61.00655523636625,16.424327505877585,42.798331888371145,10.358915846456611,86.61648970129541,28.440598965016367,3,0,0
1587,7132.815363525957,228.1850827674107,40.77531977118733,3.703913662308972,16.515497419738185,62.70380183937015,17.526149826429926,91.79900595793846,31.585297863893857,73.7397470434216,31.925778078550703,1,0,1
1583,3999.735413803389,354.91064795049664,67.26160310196401,3.658321642805507,55.52166657458576,42.339172388437,22.963500829844904,128.09763834107625,37.93914668323946,44.18139648187898,30.060502311748493,2,0,1
1672,5503.131603991418,400.5823245692619,79.85136161989075,0.0,19.842480751834344,43.453733823864326,18.56626926926493,97.21095869762148,23.1901828788063,15.627044049596376,27.44034764553554,2,0,1
524,2506.0729268247983,325.6844779153071,33.91258618357777,12.704244555473036,68.56367274286563,79.43244154398053,29.892382729071308,38.66828001739236,10.950351972588688,88.19023724583838,17.75686072892086,1,0,0
233,9245.692111224644,1453.0430496274416,184.7602097524363,15.574367674146236,12.498155576101883,83.89874111499948,41.3556039567905,22.050995647181608,15.340705399640129,30.88639180480162,21.779138443205856,4,1,0
645,4051.561844649793,331.9664176598576,42.048122109378376,11.144323541715057,85.05665792561324,79.65826788311975,27.712051690400987,38.25554455157154,9.560516701904737,36.95536055625773,48.01759545425432,3,0,0
1508,5423.329167501944,137.97604057403527,86.65727898519359,1.1317856846017018,27.787581208653496,33.1537794270425,13.143041235348822,97.27844152031348,40.00359396071753,85.14956102488824,24.12566147498889,4,0,1
534,2731.087076877506,382.8325338479413,37.13084408436556,9.573310612077988,65.20530478988641,78.55553399037095,29.955034563740988,47.63388066510889,15.511343141274365,53.036913450964384,36.10397454752912,1,0,0
1942,4997.713376400755,172.46981030445517,67.62066442538502,3.4914176500397405,27.89754195569158,61.05834171782657,17.9246813890847,59.05923854663196,21.01099212771745,38.89788250286773,17.595536961710238,4,0,0
604,3022.106562764785,205.7512985265601,55.862459715764274,9.019928812023974,80.32662066250315,64.7674024966681,38.65600994287784,52.57064140584549,15.44146341667086,53.7288358077262,29.57543414641446,2,0,0
1330,6038.634642045301,104.78175773002523,52.95739254972084,0.9378807534330572,32.15511696949251,46.3023403835283,13.775299588025629,12.27724623638349,6.067547258218629,79.82831198918761,5.187529288214915,5,0,0
1075,3498.507496513951,166.85419962963113,85.38598596463024,4.0915292910543215,42.89033625833228,45.1892699067675,8.114893686972984,9.198872467352055,6.714246580803574,72.9735057268133,15.745466955364732,4,0,0
1305,4504.904156394102,12.696871485532895,20.87193013913143,1.826613310367829,63.471068615216936,26.11959242109538,8.540900389075324,4.554948837693159,6.967110217681527,35.24508956047039,26.519079426401326,4,0,0
61,6925.88464407261,1253.8381405920406,184.5048273072556,10.472913268226383,21.983648669680345,99.40318332925077,25.145545708057057,33.88726411292964,21.56024806984576,53.88312470710523,26.91386409986625,1,1,0
1264,3079.8296108984373,120.14128382668764,56.40970926243277,2.7380447494109976,32.991725747334456,38.417967699879945,15.114671201880649,6.84735052771949,3.3847215473076,80.06045240253577,19.00614146355331,1,0,0
93,9769.063686738187,1399.6182028876506,150.26770530300678,9.785768340072371,8.02952966530533,88.87795506568109,46.27962281079575,22.650837762073795,17.85722513199223,70.29472398916195,21.994355661661857,5,1,0
667,3160.005912238537,239.97915010705947,37.70797864735802,9.199334310410189,83.8923124752075,86.34402971856908,33.28712054289012,53.32693204313327,12.865400957642748,32.357082906553984,24.946241413505582,5,0,0
281,8290.124369608733,1558.8462507124789,125.5920111305658,11.755141231474113,16.725463329731124,95.24226961547885,43.82189511867887,25.147075248996902,18.69714076225014,64.1951290727704,19.24665148902303,4,1,0
1114,4049.793654272761,139.92029715536898,54.51327981405237,1.9490605224046984,26.479864918218816,43.48944996079973,15.189944210682196,9.690837789437293,5.546686680954055,53.732743471117104,29.877054106235963,5,0,0
360,9464.046722771318,1370.7553742532157,102.30061898492448,9.626660826730255,14.731848542458962,96.89861749381572,20.178042155390774,34.54791519679808,18.823367003571462,25.677587564465227,15.692538072927446,4,1,0
1129,4067.3255945861415,85.27081327816354,40.7040182669942,2.9262046821276537,41.86383137862232,21.323750232360915,13.243898229071911,3.243486724236635,4.6524702351036336,55.00606910900935,21.59126461589185,2,0,0
1170,2582.703641405932,193.24347767674223,31.211877415888544,2.855390517295393,52.298515111198654,20.10136489185762,10.636476985666269,13.496054133987826,6.464218436044576,12.897743649807238,34.33356830739275,3,0,0
848,4393.298729897009,400.37893490805766,24.29593884382625,7.466579542308303,69.17659285612578,80.48988963308042,21.242556147486184,54.86366038941182,8.909824522507755,96.53530473772496,36.34345364020931,3,0,0
1522,5356.333953071045,432.27285658745006,45.609154228223176,3.8660778306421593,45.69075847714646,46.83072991915671,16.578796031796582,97.39288875000184,28.74912129382148,64.37979476577253,25.998225664249517,3,0,1
111,6441.099003322074,1653.0611166109584,201.753050704565,12.357111353998286,15.581820888049826,84.90678499811172,38.5530626631655,39.7476883606371,8.367828718827246,59.04829807133835,15.081816901252784,3,1,0
43,9158.747006854492,1213.9234000321512,179.150251746192,12.222291606153744,19.174323696015016,90.81822199183604,39.81477761896464,37.26369973989386,16.45001151178392,68.86787360753414,26.687731843920503,2,1,0
126,9007.728283086371,1312.24611305572,135.59557243046393,14.335497321003285,20.76305488962324,96.8938121059002,49.446041961117,35.40804781646011,10.185274343916603,49.54501987286094,17.507296334421966,5,1,0
205,6533.10048927047,874.0645096484772,131.82125778105015,10.37311397356758,18.78412216452833,95.86302415707426,40.874812131636375,49.36918557259971,15.526618670560437,93.0843183705886,25.86909224872338,2,1,0
53,4711.8847465765175,1099.5081745653413,203.72849272779865,8.281241465220361,16.107884544546152,95.07707685231864,45.940339021935614,34.35059905500039,20.43588079378632,50.69196335017297,24.120910285802893,4,1,0
546,1500.0816997869938,307.0580099373847,49.68257994874588,14.004545690981494,56.2838278878236,69.56838976982674,25.093592142553,56.43766400005625,13.796660588491957,87.77999698871866,22.96366281283984,2,0,0
69,7949.390867414795,1569.2651573851324,181.71605229194705,13.587000385004494,9.609215380901414,100.66227632422866,49.43887350723287,30.95772401770897,20.23877872832937,74.58035194895966,36.68021835873432,3,1,0
1741,5321.703962269746,62.84172105633829,62.98214712355974,2.9885043997300262,41.40899798319254,46.19436884357561,23.07437699569141,99.8407215466759,26.081142036081783,19.703937204831227,23.115406303525667,2,0,1
1548,4393.102425554245,55.96541687056961,63.30347461889727,3.507331129163952,40.43708567997724,36.240996236152746,13.264993912770136,63.69710984506321,38.99657196043612,38.28180368026485,17.103783220101,3,0,1
184,6616.377608243809,1239.4020398759856,188.6746356053642,7.623227750739337,10.282080871504448,94.40637912431458,29.5013957102265,40.54220246702503,16.7777727958369,17.81616063907206,21.79857719238768,4,1,0
138,8225.185984892498,1328.6725664962023,162.62767637834958,15.72290832264138,19.84595717718212,92.43231707862392,26.20170421990988,31.716035053181287,18.2443052531292,19.975016070367808,42.16009653619562,3,1,0
900,2541.881904416357,304.54110016860733,28.58306767933589,12.516652522720356,73.51355997086202,60.18767092752862,22.100568980841388,31.95031720423465,13.090955939802171,71.01621277744957,20.648631324185654,5,0,0
797,3703.233084643917,338.59293826770033,28.28268833122596,8.966954237401348,78.71807052878236,62.332895881520685,22.50526902931345,30.6766011038009,10.475090782436572,65.56049737532094,8.594753971526906,5,0,0
133,6277.932244478889,775.0984447481603,179.14544431437972,12.211789720716688,13.685478236900808,81.23190478580094,36.42003011123828,22.664906732572696,18.05521603399303,21.427189815292685,12.834879922114853,4,1,0
81,3293.518269943119,1269.6642446514315,162.3237390885004,14.477262454028644,19.70369159956121,95.56650996615848,41.55492784774802,23.53579049987292,13.202988889118773,45.43429083973259,23.11996621392524,1,1,0
1987,5375.230930207642,168.90870899667266,37.12758347583431,3.9213180411149375,15.07499004064411,67.1078394526352,13.573127110241238,132.4033681472578,26.568346581013007,49.986325707624886,15.900289250756,2,0,1
1541,5857.687772368393,397.9882649422598,69.8748716296485,3.339338636399156,17.34798231631623,50.96046409547627,16.60438822032907,82.90090002087726,25.916489617170544,56.89965517607968,8.691845356038655,2,0,1
542,2402.5359166345484,280.4695259985933,32.73334528414548,15.328198656741645,45.4553653132115,77.03332539381123,17.423732732295615,27.298545539734896,12.203446067073054,32.22665853599508,25.55577709688901,4,0,0
1669,5316.857793500711,208.13108918705004,51.69413786763814,1.8272948828064208,30.244539045102155,51.904682237155086,16.56961279783542,105.53088939343252,33.572882217707374,73.7331583810758,16.71519117773041,1,0,1
984,2745.5035715236263,477.58556789929446,33.06211531776741,11.639245992380092,87.79717438989161,61.026675187115146,30.795752435403195,49.22885346773808,11.607699404328692,46.67638459244107,28.491226322624097,4,0,0
166,8214.925596847344,1212.208267094687,129.00990017295516,17.228328119278487,18.593844958841043,94.38821463053044,36.631904503644144,30.351634764067565,4.0568432040401525,88.45884011240882,13.006453538816103,1,1,0
249,5781.344007635671,1061.3470832518392,136.6913714344834,11.681485546257008,13.123793199886835,93.8185568753192,27.8197963925639,55.59149415305664,12.993117088478131,24.96151346888954,22.59091754075959,5,1,0
447,5955.608604289453,1155.548086052005,129.94401730945003,13.652524282643569,15.3831896776571,81.10867163015811,17.66361052125809,27.04547287564191,20.288333146156024,85.20030852258657,21.028814328204263,4,1,0
1515,4659.15027130429,140.07527190019556,66.37689758447232,4.937244529861869,21.8635391394847,53.37481762050373,14.742484159364826,96.7139939121597,31.07516917706653,92.65524332337098,28.70242547763794,3,0,1
859,1905.6097942201288,336.1281959141773,24.772254572059254,9.879012013542944,73.45384612322657,54.85594053379138,32.79830090491273,47.67779076511064,8.056422131398135,77.11884388189986,23.430390558104616,2,0,0
1212,3747.02077720582,151.5470683051778,63.716037554405816,1.5585110819686872,27.333052593874218,51.80731993341959,6.276191965399155,7.908126104928968,3.6268055762060274,91.50417112853258,20.075958189372265,5,0,0
98,7736.541899942716,1321.0584353997374,101.0339926122382,11.875608710684,14.211026235358794,86.09556135000493,50.84656563166543,47.299268646752765,10.687904008122253,34.2231820400298,29.471367576050657,1,1,0
1974,4370.930724758868,264.66429390923145,116.71524825642348,0.9750881934163536,36.2708102697295,63.13977451531018,10.823435352628216,85.38981573469215,25.014953073670945,39.29180983462956,19.90564582008889,3,0,1
738,3587.474858729869,251.0812525837752,21.59422347445693,12.235773490107814,62.81738153374038,75.39196735030535,36.54519327180739,46.06957485389224,9.84773727044885,63.72204507446277,27.54749538155326,3,0,0
1256,3278.999988830567,47.86645930983762,33.69631294933422,0.1615981448570393,39.815175142897736,50.681778151466304,17.099124793198428,3.009053306631344,5.611881289961362,91.06746014723733,29.153987830224448,2,0,0
103,5569.295648547329,815.0602642594458,125.09743715719006,11.812299880650077,8.80499478879837,96.55625336087635,50.297342815053,44.429098372419816,13.123637374070752,50.36973038971033,14.47209047563402,2,1,0
435,8088.132958970164,1177.315306124155,157.32455219368214,13.915163539452289,12.747881254791604,91.80012096278044,43.11394831157687,28.10067434507339,9.120146036436095,51.79336042284098,20.95606455333283,3,1,0
75,7779.139520557764,1572.6131155591588,116.8259175240602,7.6330568560147904,13.158747681562623,91.31845243327402,30.629534155792413,38.92809284059587,16.698432645759862,12.676562656560918,23.258157403957757,5,1,0
1792,5261.137799105441,431.37220874474576,72.12808418724548,3.463810231291548,28.263709296107216,59.98681664598902,17.43309003780171,52.6417084329424,20.619820981056822,15.573669838689844,23.971783612842355,5,0,0
1235,3546.846558281623,146.8344463541642,73.56979570529509,0.7488476949040113,46.64759860568587,17.62773330256505,9.369374439849778,6.656700358237504,5.649578048318931,31.77914292100616,15.133618840611469,4,0,0
919,3151.09678114608,228.1880060751579,45.99004899161126,4.815533889081255,76.19665329834177,56.86875699556708,22.40274441663276,21.63734334838161,11.843663856076724,84.19713901896233,36.789919397664505,1,0,0
1712,5015.03665282266,223.4533914837152,53.0363041435926,2.5211670110666824,19.892752479818054,82.87741429467155,22.740438232404905,87.8484419447773,38.820191623594816,68.70666834484635,52.18436292034676,4,0,1
1671,6951.010784004031,330.0080995715681,92.73534818830944,3.806085312615103,19.05912509061684,35.91159431319797,14.863262521223197,118.96734672484573,20.23825131679095,91.31206242949774,29.534978179280262,2,0,1
1621,4833.502264769263,188.49063136717487,65.06218024144763,4.299549853067367,19.049914092298607,55.65735803566875,13.52503607684157,73.07806448809302,16.04108787772298,27.305501033405445,31.46902698274357,4,0,0
763,3069.346831260182,346.5603390810914,66.87828039695307,9.71037742024313,75.27507304982493,92.59985886818804,5.110206553254248,84.20694375252958,10.414033758943583,95.51610541953563,21.966380742192246,1,0,0
990,2079.3865779920043,280.22582952056155,47.03674930181393,8.684815199548135,71.53955495027891,62.9871088308932,23.99963877362413,48.49238099220933,18.522165037746845,43.28094003657646,12.857059453003831,1,0,0
389,7233.113802925948,920.2772245978376,149.62704942360608,10.869590302724736,30.26400970583609,93.47262604842145,41.236087463126886,39.562069457566885,7.088058543698049,31.94078749354465,24.208291445738062,2,1,0
236,7790.921178842154,1124.6971168733771,117.57063802808486,10.090905950471765,12.973192922165136,78.38371484081011,42.723894181000446,24.658763642507147,18.178625045287124,34.0998999473678,18.542513425028677,1,1,0
1507,5462.83593997902,238.1118781263736,104.72360551028348,2.9210826428480896,6.416592178215609,26.26700013776152,14.150804100960954,88.73123070971675,29.77909774881339,24.79155816460915,13.460871711374068,2,0,1
268,7326.6752986561905,1438.6865769507235,222.37428240357545,9.35446910471834,10.492762938847807,92.54286894098504,37.95449859911851,55.81868192114496,20.738172196956988,89.13199340035244,32.314078678248734,4,1,0
1188,2421.2572676062728,113.9670383348751,73.3610845479902,2.267648961910882,27.993020216797813,0.0,13.123022439624608,7.588977744217606,5.022176314207717,19.89987773766592,29.022515466394147,5,0,0
118,8830.339356795768,1213.024999321448,143.8643568970122,13.051469025549665,15.583579651089972,97.93153089409304,41.98493375816758,30.023015584193352,10.609781187049762,35.79996435361608,32.74861562881516,3,1,0
1607,4989.807087757057,244.2209807786793,47.80109065515046,2.308563560064936,11.679087655786445,56.3237159397167,19.50103787897851,95.32086883818536,31.50826818321687,89.00003930136006,36.61700189933167,2,0,1
674,2665.1785043815416,332.8771737282928,35.13436376863135,4.801569752900604,79.10074330468095,78.19752967342052,40.52322511582723,45.86755167903797,13.09661018474288,14.852296733962245,28.473418249856906,4,0,0
250,8018.17757592739,1471.0778343793852,107.34598129635222,17.541383233421854,11.755664354662445,99.90799206574157,35.0952427964596,35.16645106552638,19.36569849759676,26.826565281167422,40.43442336509067,1,1,0
1453,3778.907821324299,34.7792325051239,58.50764887550317,2.4405665356797908,26.593097708997675,48.449804359626,7.207962919522391,3.717593072296277,0.4983365436872002,95.54734784438315,43.10853365135121,1,0,0
1995,5652.261080223412,217.4956233083972,32.2975197697338,4.049968748939634,52.65133737593544,60.64540069491224,9.513615991510882,133.23001568322871,33.096562853088884,69.31893458525545,25.68642542886215,5,0,1
95,7296.887754837074,1214.6629835795716,178.90009637262978,12.146856060765844,15.207427607678282,82.35350097910558,48.56243102264294,45.00853796606616,10.512385500117045,76.8161667554592,21.183029205572296,4,1,0
34,6565.796165936329,1367.3935335128713,184.2795676055218,11.351156125940236,6.037279810338459,92.67895903681224,34.38762738928798,30.785139403836773,15.64094420730169,15.710193980444965,18.00454317034146,3,1,0
1464,4181.502889677888,164.99172204023773,40.91059546389755,0.0,36.62499598726981,58.43627516605011,16.590988399644026,10.136430414633631,5.704752743937164,79.80347162544113,30.066343015904824,4,0,0
1668,5772.312179562531,268.2641630949297,67.22611018002152,4.148382229604128,51.49593919591574,63.50992220517708,4.778203061059285,93.2921369818024,19.878807916129382,34.082770665434424,6.13939128835171,4,0,1
449,7247.459480585771,984.8676762496856,151.7025881922791,10.69704355794696,14.512155224399503,85.70158398773874,24.34810098376762,15.483790383184036,12.825652354112254,41.44640622932562,42.76434967532952,1,1,0
717,3050.8520872914955,328.72443864579986,22.277158904124622,10.698309283102487,73.16691650434441,83.39604817834689,23.207750753082475,31.04240168212594,12.255414798820972,88.76752040505652,52.93003970835535,4,0,0
1810,5341.645765626246,210.20770123372267,48.81831160784452,2.571618810165232,37.30741978562922,51.2855574791769,20.112505333884805,87.70970758934622,35.02915875117694,80.3979467552563,25.441850708008563,4,0,1
1518,4418.822128153973,272.4297332964043,50.59951867656928,3.583310489555031,19.28454173173922,51.56038510795904,16.875740153392996,81.73419005451373,40.97920500168495,38.30349303350704,31.78880451534084,3,0,1
1,6999.021448434536,1319.5100193580186,178.9541707479513,10.49505286011482,15.914891222641703,94.26866817690905,41.94957187286734,33.48550882493817,14.218564495768364,41.85571665008898,35.06738221169826,2,1,0
1376,624.3963098408594,110.6990664700978,26.11846003756179,2.600747065902397,43.16667276706047,32.757262998735364,5.288013670328276,6.056410381632507,4.79184596074905,10.538441457449045,32.13801202603367,5,0,0
1102,3573.19743593192,72.07294083038992,60.64970694528322,1.0079867936861977,34.90352652499725,67.22101462985464,10.181075879541355,8.675474459168301,6.0110343005837725,11.987525406017513,38.76102880412244,5,0,0
1109,2918.200934619698,135.2245833855813,18.532640111444103,0.926165601148736,48.446903555760265,41.615184588980014,11.272368992805092,11.766804840908463,3.0249886023729293,74.8165082970616,22.79033265306973,5,0,0
1227,2804.409432749274,90.12559972276124,67.62103895198845,2.763580729109438,63.63550621077098,34.41388604641077,6.308691289050579,13.169209549194086,3.7685753967360585,17.866200535365007,30.375313295693587,2,0,0
83,7454.606235705929,1493.0099574069854,221.97265020568204,14.50830818689372,22.698657144568145,88.41844491465201,42.721089490934446,44.25325342417914,13.78813867865683,84.59165520420956,28.75495877142549,5,1,0
1289,4429.114340083489,36.57242731956608,65.91511181439175,1.8901060965039969,35.77445837721396,26.173528268609765,13.169470953294782,4.976455339543696,6.65016723321052,49.11984217209272,13.840993247116666,1,0,0
677,3425.95809374075,428.2794452577634,20.208685283259765,7.188466912308054,67.40152252104251,77.87943559878872,24.389587318733778,57.24952016084573,7.789524097948171,98.2499958149112,9.949773670792483,4,0,0
1921,5807.37586209814,231.4601493995104,46.57884573034758,2.531591318367887,32.85742942658654,47.66545365857534,23.591951978366765,89.22021454282599,23.23018848914204,85.22654847807772,18.859689035648582,3,0,1
1047,4248.89951188507,129.58000139872686,70.20685112571432,2.118390326149724,58.489263912155394,47.87526771094224,9.441296286450376,6.049966320520638,7.090342882740082,83.30192497340272,24.83367907184535,4,0,0
771,3698.4905712370414,385.4830256195936,35.05525914797924,7.2328586314159455,84.8570512859575,74.7628075296143,27.303131483783787,38.95950843746817,15.476575992618285,60.98582479352573,22.652206464565747,5,0,0
1947,5805.332105760845,202.04081584599192,85.98778069292553,0.8325470239793931,40.72252145482627,67.95295859724017,17.10746325481764,93.04693251403847,22.994421193134063,52.21396838849588,4.4988341717603895,1,0,1
1281,4695.266407333196,84.4594568802965,54.01099045947324,2.209124711487996,57.06427026541111,25.36437612527253,3.8804251758187167,10.487465990648513,5.59792030083258,23.46989846656011,13.38410148475912,3,0,0
1581,5148.888820479815,354.0998014921331,86.18417209625446,1.5477398565025555,33.17086793968033,57.5521889685124,21.497106982061545,95.7284494548962,13.93543790769031,61.36455534731599,18.35100689369381,3,0,1
1489,4004.494836238959,90.00178396269162,54.32771363934823,3.670387238798974,27.1455737375038,32.842293147199584,2.738369676618084,6.670244977887205,5.2574311697678455,40.108657243100495,27.636870225281392,5,0,0
405,10106.176476076089,1522.825571538986,147.53247621876122,11.8739895415843,21.519162422696944,88.56027053278149,34.024613602044134,49.17427675192501,21.85508401315777,74.23345896596574,43.81107036331022,4,1,0
1728,6830.257810831776,250.09041408120515,68.55860091743587,3.1377699186075585,31.30040181831869,47.69458328294927,21.626004479668165,75.02335776611636,29.42926250371904,41.77009151037889,24.871966568238,5,0,1
1299,4574.113415335422,103.0094251044253,57.63622869166476,2.064914168469688,19.01779653804229,46.33336291837664,4.115999844497203,5.818997419124873,5.586245398895243,99.13033625143436,34.14265611548948,3,0,0
1341,2885.562690695013,102.01604790145277,60.94540708702544,1.384875462313123,37.40907458276981,41.79966690758813,6.415387687989439,9.166003851360871,6.37376640282616,13.994660253376928,15.46244778434168,5,0,0
105,6972.36303596054,1657.971060426894,174.19355485176203,15.816130520914603,21.469051338592102,94.47047656495774,35.27119993695663,33.33024833866569,18.528247131810133,52.01309631749301,32.084841987461395,5,1,0
689,3142.6556170429085,269.18037220351835,43.94327511783552,9.251828340944812,70.7078676296128,82.30888025178177,18.12595062119712,51.789289898464,13.42240914393127,38.56622554048681,38.787249537208325,2,0,0
1306,3344.2200781847464,192.12958034928283,35.66304499316945,2.245232131526942,37.56097068984329,38.05143423934604,7.653363582547829,7.489312420850472,4.26819716978332,74.1531714977229,30.510407698362958,5,0,0
827,3366.623413117844,316.1622845668237,26.17972988041076,9.964764851919243,63.42353092151889,69.86913490067852,17.93551239165494,38.82514620764001,13.206006217545095,12.397398228612833,39.123503854285886,4,0,0
63,7491.632492612095,1339.4179453875645,126.70343953229138,14.874369851454237,20.64647957545388,78.44695421875075,39.67914735231432,18.35247129664469,8.264287975674897,30.94902550072113,30.19498582386077,1,1,0
853,3493.3668823012868,354.75283924579264,38.36590483151476,12.95056071035718,91.26888548663504,75.5045212231049,11.374355343089562,56.50851073248852,14.622495359066338,76.54593976886342,12.76273092856055,2,0,0
1354,4275.758363863055,143.66134971872506,45.90507307431592,2.018554861363651,48.3715158765673,37.74005808652107,10.102464799599344,8.605152796413448,4.644904360018191,37.62345893669611,27.025090435406,5,0,0
224,8278.118014645324,1935.309223253108,165.15449794900383,12.522285411580723,9.06596443243005,87.29334012358336,36.66593015062447,32.76744328108675,14.26920178755317,52.66856569060614,38.30892728946894,1,1,0
146,6554.461602100664,1182.562799627348,161.75769594279117,12.992197830901045,14.561118347210586,98.408118401685,47.1902024361124,35.55274775523567,24.02967437043569,49.603441884237306,38.73288404616731,5,1,0
1089,4041.8246519074673,71.78841419390247,22.75996694982004,2.3610853361071062,25.48414262954873,40.7551754760722,0.0,11.07765925119153,6.568965867439301,91.55006944137908,21.081517547824586,1,0,0
